vertex,x,y,solution,residual
124,0.19063368769723776,0.81233085016210493,-0.51915367338328966,1.5644119767566958e-17
125,0.3393873952357096,0.875,-0.61829373013945443,2.5097630522334709e-16
126,0.25901789249973062,0.85788978832972362,-0.56521373679339371,-1.6877468387147242e-16
127,0.45712232592802376,0.87363455287266156,-0.70375253101399882,3.6172111088345606e-16
128,0.5051789059151417,0.92778548069837008,-0.43857091493387668,-8.3959576210673474e-17
129,0.375,1,-5.8773115370665087e-10,1.3134761575143317e-17
130,0.39755523804630188,0.81399270649413125,-0.87096455900833136,3.5464967515949142e-16
131,0.39884999118863645,0.92563208704894806,-0.42538248228613351,-3.4365686724265535e-16
132,0.32349335098074605,0.17714828954721931,0.76277687018278917,-4.5334218052080073e-16
133,0.375,0,5.8063651104679276e-10,-3.1311156877919055e-17
134,0.31075921904433984,0.07861208250440703,0.39385175741575368,1.0106946641097967e-16
135,0,0.4375,1.0696804146940372e-10,-1.4439690781014909e-14
136,0.067161737138882932,0.40832749853579914,0.1149183555346913,1.8135052058063697e-14
137,0.071392522673009412,0.27580424664910685,0.21848327121494671,6.7320332557687187e-14
138,0,0.125,2.608685811948676e-10,-8.6305640955013932e-18
139,0.20290366411285754,0.23298283224952931,0.58709210497841446,4.2459430979612913e-16
140,0.27666890795521182,0.23415850746186506,0.7615253181639734,-1.5461699117029056e-14
141,0.3125,1,-5.2686995797733784e-10,1.2609690866465519e-12
142,0.125,0,2.1164603523966814e-10,7.7271776302444647e-18
143,0,0.1875,2.9999190620680582e-10,-1.0166314361875564e-13
144,0.10976469492081653,0.10976469492081653,0.21429121080134039,4.8668201426683125e-17
145,0.070154559282358198,0.17019719074101086,0.19238942981413715,2.9281565049920838e-17
146,0,0.0625,1.3753102457174087e-10,-1.8612589621487936e-15
147,0.1875,0.06461465554587692,0.21971606047167713,5.2146123686107421e-17
148,0.16201817815875746,0.15942587770106362,0.4106733234867635,3.4984317444456469e-14
149,0.84037520226889029,0.91497891758683914,-0.24618763656786952,-1.7523640271090001e-16
150,0.24025001921902839,0.20447471621992011,0.65786562743025379,4.4689984547873068e-14
151,0.19785244695919524,0.18764921540042925,0.53692354979610368,7.8643768266467898e-13
152,0.27698327787654825,0.1759201557948081,0.68338096669832105,-5.1968840280010105e-13
153,0.16477435719012259,0.2142831022166567,0.48165976910885638,1.709286370902872e-12
154,0.15180687380799146,0.27844932944333206,0.45211509236331554,2.5778607451265164e-13
155,0.27495312961695906,0.12069958003875797,0.52198017798908825,7.4507763718864174e-14
156,0.22330662396198028,0.10500666840097456,0.39567590946396325,3.439386747951132e-13
157,0.32485748358912908,0.12688105986036186,0.61122714529134003,-4.536596165238172e-13
158,0.3608273792363787,0.09018169682015606,0.48845931409926219,-7.8894822648169694e-13
159,0.36243066869652385,0.15305283089854263,0.74755309987014562,-1.2806791841406738e-12
160,0.3125,0,5.2268181182984511e-10,6.582019799745071e-14
161,0.42094102730103966,0.062851881876164542,0.37340343650480462,-1.5611458901791856e-13
162,0.41235181294210188,0.18008443042337222,0.86965596606870599,-5.1367834594623687e-13
163,0.34568333317827638,0.041597208099768468,0.22884960551640221,-1.9412072031193368e-13
164,0.38690110400987854,0.039517028035666035,0.23067631635360039,-5.5644488491146681e-13
165,0.4375,0,6.2566110064527804e-10,4.4268250209933718e-14
166,0.19761114527591031,0.13778968812906078,0.44192858417220898,1.1280271900750875e-12
167,0.2406902707404478,0.05352955529536757,0.22711266887582296,2.2566662526345787e-13
168,0.43592520111185917,0.14495482426748263,0.77062309492422176,-1.6591542234112052e-12
169,0.44767179654003908,0.22570321422103162,0.97631216547050548,-6.3515189952881821e-13
170,0.46609391132485539,0.041140615617358399,0.25415609078178247,-5.7128730655055721e-13
171,0.28125,0.033009263837783229,0.15901475296940537,-5.5855559311162245e-14
172,0.27050825872972661,0.08064326194813673,0.36382672099089058,-2.2016519297233082e-14
173,0.48679783216051925,0.20993537489663361,0.96340140279268505,-1.6757601653402208e-12
174,0.52048205566233796,0.17035289539160936,0.8743241927487907,-1.2189868170738344e-14
175,0.53095751513673828,0.21759130985136957,0.97335387610442692,2.1445561380905847e-13
176,0.49336850942273358,0.13322196474457834,0.74182311846300297,-7.0170399793139377e-13
177,0.56167570731594485,0.17740908263987093,0.87724478925206417,1.0797333345004466e-12
178,0.62521853179391451,0.15271868021283486,0.7541680630562293,1.3730081394925653e-13
179,0.55428393218492522,0.26653408939637419,0.98151807309426198,2.3744334922403745e-13
180,0.45937818122759211,0.26898932079186882,0.9821631583289242,-2.0097994238592536e-12
181,0.4968597264744487,0.29622596141419455,0.9566532804416531,-7.0162781771072295e-13
182,0.40874075287854261,0.25959008565823893,0.95712752544693636,-1.406870136766172e-12
183,0.50112082791258372,0.33725755126660478,0.85417382783346041,6.2995067718412087e-14
184,0.54669074397884732,0.37990605601189731,0.67842194395844924,8.03311293682548e-14
185,0.38093480882153941,0.21849233721486877,0.91470984972489955,-1.7840962799419347e-12
186,0.3349535426688186,0.22180128470997823,0.8505172735621328,-1.5621163771303842e-12
187,0.60164911339507121,0.25745082677388825,0.94875833382787367,1.8911228677330925e-12
188,0.61711686405052768,0.21903637412287721,0.91586163336384563,2.7234009129580359e-12
189,0.574181427965332,0.30141275406580098,0.91974962807109251,2.3726083171288592e-12
190,0.51153985922356404,0.42869560631414894,0.43159940817909415,-6.3576840865845401e-17
191,0.47687914771510759,0.41249808375581903,0.52042264799324756,3.7097459356737202e-13
