vertex,x,y,solution,residual
119,0.10334180299593014,0.34466639100717583,0.26718941784458466,-1.7635565441192901e-16
120,0,0.3125,3.3903318988480565e-10,2.9913980878463474e-19
121,0.1226699420537937,0.21982766493504294,0.36909277291447495,3.9647467624484002e-17
122,0.1875,0.89835220750884803,-0.32562485344616898,4.8079784564375846e-18
123,0.11487159066228464,0.88558580851298563,-0.2381227702891347,-1.3369751981345233e-17
124,0.19063368769723776,0.81233085016210493,-0.51797448938658031,-2.1836179346003281e-16
125,0.3393873952357096,0.875,-0.61383665187137648,3.4794547622448847e-16
126,0.25901789249973062,0.85788978832972362,-0.55792916221855737,2.8600417971258523e-16
127,0.45712232592802376,0.87363455287266156,-0.69050118900139146,1.5526712102446467e-16
128,0.5051789059151417,0.92778548069837008,-0.42134703902609527,-5.9442250159954947e-17
129,0.375,1,-5.588658536490327e-10,-3.7987167776586029e-17
130,0.39755523804630188,0.81399270649413125,-0.86436981069765861,-1.5904043808409519e-17
131,0.39884999118863645,0.92563208704894806,-0.42673446263816478,9.7444142797256205e-17
132,0.32349335098074605,0.17714828954721931,0.7394480337853625,-1.0682487221361909e-16
133,0.375,0,6.2900873596438303e-10,5.6566241183487525e-17
134,0.31075921904433984,0.07861208250440703,0.38983836505308656,-4.0298825038462052e-17
135,0,0.4375,2.0154260678318208e-10,5.4594766437814841e-18
136,0.067161737138882932,0.40832749853579914,0.10906762344685177,3.2782135998023674e-17
137,0.071392522673009412,0.27580424664910685,0.21188921404938554,5.8926544922289235e-17
138,0,0.125,2.6639385014160074e-10,-8.7065706620104558e-18
139,0.20290366411285754,0.23298283224952931,0.57798911863532121,1.3429633017317901e-16
140,0.27666890795521182,0.23415850746186506,0.75075974389265931,1.028480752492649e-16
141,0.3125,1,-6.580773082279447e-10,-7.6680918202861191e-18
142,0.125,0,3.112309108204184e-10,-9.3728351066569339e-18
143,0,0.1875,2.6855948816678615e-10,8.4327681961303212e-18
144,0.10976469492081653,0.10976469492081653,0.20430311976092538,-2.5561092740718751e-17
145,0.070154559282358198,0.17019719074101086,0.18969028407972277,-7.0615158257446527e-17
146,0,0.0625,1.944132450190454e-10,-8.8730278489483568e-18
147,0.1875,0.06461465554587692,0.2131176803444455,-4.5088900734766935e-18
148,0.16201817815875746,0.15942587770106362,0.40564624861043141,-9.391818122826332e-17
149,0.84037520226889029,0.91497891758683914,-0.25380617445678155,1.4593790589321167e-17
